hex_id,q,r,area_nominal_km2,centroide_lon,centroide_lat,__atlas_label,__atlas_color,ipg_100,classe_ipg,nucleo_territorial_candidato,n_temas,temas_presentes,n_complexos,complexos_presentes,n_unidades,diversidade_Dn,riqueza_Q,riqueza_Qn,vizinhos_ativos,continuidade_Cn,cobertura_inventario,confianca_documental,fator_evidencia_medio,proporcao_fontes_oficiais,ativacao_geocientifica_documentada,municipio_ativacao,marcos_ativacao,anos_ativacao,tipos_ativacao,pioneirismo_ativacao,qualificador_territorial,prioridade_validacao,viabilidade_geoparque,formula,metodo_continuidade,interpretacao,fonte_limite_operacional,versao_metodo
IPG--27-13,-27,13,250,-57.803203,-18.74106,IPG--27-13 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-14,-27,14,250,-57.720071,-18.609674,IPG--27-14 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-15,-27,15,250,-57.637084,-18.47824,IPG--27-15 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-16,-27,16,250,-57.55424,-18.346758,IPG--27-16 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-17,-27,17,250,-57.471537,-18.215228,IPG--27-17 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-18,-27,18,250,-57.388976,-18.08365,IPG--27-18 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-19,-27,19,250,-57.306553,-17.952025,IPG--27-19 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-20,-27,20,250,-57.224269,-17.820353,IPG--27-20 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-21,-27,21,250,-57.142121,-17.688633,IPG--27-21 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-22,-27,22,250,-57.060109,-17.556866,IPG--27-22 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-23,-27,23,250,-56.978231,-17.425052,IPG--27-23 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--27-24,-27,24,250,-56.896486,-17.293191,IPG--27-24 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-8,-26,8,250,-58.059289,-19.400618,IPG--26-8 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-9,-26,9,250,-57.975548,-19.269392,IPG--26-9 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-10,-26,10,250,-57.891957,-19.138117,IPG--26-10 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-11,-26,11,250,-57.808514,-19.006794,IPG--26-11 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-12,-26,12,250,-57.72522,-18.875424,IPG--26-12 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--26-13,-26,13,250,-57.642071,-18.744005,IPG--26-13 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
